This is the DuFort-Frankel scheme error results.
-0.0963033,-1.8379,-0.1162,-2.39139,0.117562,-1.72306,0.358155,-0.817729,0.45416,-0.442828,0.45416,-0.817729,0.358155,-1.72306,0.117562,-2.39139,-0.1162,-1.8379,-0.0963033,
-0.952783,-0.134985,-2.17855,-0.0244115,-2.0913,0.235251,-1.26125,0.417605,-0.600113,0.468409,-0.600113,0.417605,-1.26125,0.235251,-2.0913,-0.0244115,-2.17855,-0.134985,-0.952783,
-0.0828923,-1.61695,-0.108158,-2.18546,0.0913774,-1.68826,0.331476,-0.910113,0.456256,-0.569299,0.456256,-0.910113,0.331476,-1.68826,0.0913774,-2.18546,-0.108158,-1.61695,-0.0828923,
-0.835424,-0.118845,-1.95421,-0.0305372,-1.96863,0.207201,-1.29414,0.403546,-0.713243,0.469881,-0.713243,0.403546,-1.29414,0.207201,-1.96863,-0.0305372,-1.95421,-0.118845,-0.835424,
-0.0718335,-1.4366,-0.0986357,-2.00514,0.0748515,-1.64456,0.30854,-0.987146,0.448814,-0.686026,0.448814,-0.987146,0.30854,-1.64456,0.0748515,-2.00514,-0.0986357,-1.4366,-0.0718335,
-0.740153,-0.104461,-1.76527,-0.031383,-1.85387,0.186642,-1.31365,0.386769,-0.813933,0.461352,-0.813933,0.386769,-1.31365,0.186642,-1.85387,-0.031383,-1.76527,-0.104461,-0.740153,
-0.0624058,-1.28722,-0.0882447,-1.84743,0.0650257,-1.59716,0.288533,-1.05069,0.434826,-0.790512,0.434826,-1.05069,0.288533,-1.59716,0.0650257,-1.84743,-0.0882447,-1.28722,-0.0624058,
-0.661594,-0.0913842,-1.60482,-0.0287434,-1.74849,0.171396,-1.32371,0.368368,-0.901614,0.446042,-0.901614,0.368368,-1.32371,0.171396,-1.74849,-0.0287434,-1.60482,-0.0913842,-0.661594,
-0.0541524,-1.16203,-0.077438,-1.70948,0.059734,-1.54918,0.270752,-1.1025,0.416585,-0.881892,0.416585,-1.1025,0.270752,-1.54918,0.059734,-1.70948,-0.077438,-1.16203,-0.0541524,
-0.595991,-0.0793507,-1.46764,-0.0239111,-1.65281,0.159833,-1.32703,0.349128,-0.976588,0.426398,-0.976588,0.349128,-1.32703,0.159833,-1.65281,-0.0239111,-1.46764,-0.0793507,-0.595991,
-0.0467906,-1.05611,-0.0665737,-1.58874,0.0574091,-1.5024,0.254659,-1.14413,0.395791,-0.960309,0.395791,-1.14413,0.254659,-1.5024,0.0574091,-1.58874,-0.0665737,-1.05611,-0.0467906,
-0.540647,-0.0682227,-1.3497,-0.0178229,-1.56655,0.150771,-1.32548,0.329613,-1.03965,0.40422,-1.03965,0.329613,-1.32548,0.150771,-1.56655,-0.0178229,-1.3497,-0.0682227,-0.540647,
